"education_center_id","education_center_type_id","name_eng","name_ar","lat","long","established_on","overall_performance_en","overall_performance_ar","inspection_year","curriculum_en","curriculum_ar","area_en","area_ar","student_count","bg_color_code","image_thumb_url","image_small_url","image_large_url","image_med_small_url","address","address_ar","pobox","telephone","fax","mobile","web_address","email","inspection_report_pdf_link_en","hep_quality_assurance_en","hep_quality_assurance_ar"
"24","1","Mirdif American School","مدرسة مردف الأمريكية","25.23738300000000000000","55.43706100000000000000","1995-09-03T00:00:00","Good","جيد","2023-2024","  American","  أمريكي","AL MIZHAR FIRST","المزهر الأولى",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/24T.jpg","https://www.khda.gov.ae/SchoolImage/24S.jpg","https://www.khda.gov.ae/SchoolImage/24L.jpg","https://www.khda.gov.ae/SchoolImage/24MS.jpg","262-3388","262-3388","79195","97142883303","","","www.mirdifprivateschool.ae","mirdif98@emirates.net.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109231","",""
"505540","1","Najmara","Najmara","251113.79687500000000000000","551430.87500000000000000000","2024-11-15T00:00:00","Not inspected yet","لم تخضع بعد لتقييم الرقابة","","  American","  أمريكي","Sheikh Zayed Road","شارع الشيخ زايد","33","","https://www.khda.gov.ae/SchoolImage/505540T.jpg","https://www.khda.gov.ae/SchoolImage/505540S.jpg","https://www.khda.gov.ae/SchoolImage/505540L.jpg","https://www.khda.gov.ae/SchoolImage/505540MS.jpg","Najmara","","","","","","braverybeginswithin.com","info@najmara.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=","",""
"502201","1","National Charity School Primary (Br of The National Charity School for Boys L.L.C)","المدرسة الاهلية الخيرية التأسيسية (فرع من المدرسة الاهلية الخيرية للبنين ش.ذ.م.م)","55.34181976318360000000","25.27388000488280000000","2021-08-24T00:00:00","Acceptable","مقبول","2023-2024","  Ministry of Education","  وزارة التربية والتعليم","ABU HAIL","أبو هيل",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/502201T.jpg","https://www.khda.gov.ae/SchoolImage/502201S.jpg","https://www.khda.gov.ae/SchoolImage/502201L.jpg","https://www.khda.gov.ae/SchoolImage/502201MS.jpg","المدرسة الأهلية الخيرية التأسيسية - 1271814","","2620","97143897600","","","www.charityschools.com","reem.hesein@charityschools.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109178","",""
"31","1","New Academy School","المدرسة الاكاديمية الجديدة","25.25063600000000000000","55.28428300000000000000","1990-05-01T00:00:00","Good","جيد","2023-2024","  American","  أمريكي","AL RAFFA","الرفاعة",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/31T.jpg","https://www.khda.gov.ae/SchoolImage/31S.jpg","https://www.khda.gov.ae/SchoolImage/31L.jpg","https://www.khda.gov.ae/SchoolImage/31MS.jpg","316-0643","316-0643","11439","97143988873","","","","nasch@emirates.net.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114058","",""
"504994","1","New Dawn Private School","مدرسة نيو دون الخاصة ذ.م.م","25.27529907226560000000","55.41107177734380000000","2024-08-27T00:00:00","Not inspected yet","لم تخضع بعد لتقييم الرقابة","","  UK","  بريطاني","MUHAISANAH FOURTH","محيصنة الرابعة",null,"","https://www.khda.gov.ae/SchoolImage/504994T.jpg","https://www.khda.gov.ae/SchoolImage/504994S.jpg","https://www.khda.gov.ae/SchoolImage/504994L.jpg","https://www.khda.gov.ae/SchoolImage/504994MS.jpg","New Dawn 02450730","","","","","","www.ndps.ae","principal@ndps.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=","",""
"86","1","New Indian Model School","المدرسة الهندية النموذجية الجديدة","25.23700800000000000000","55.34701700000000000000","1980-12-01T00:00:00","Good","جيد","2023-2024","  Indian","  هندي","AL GARHOUD","القرهود",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/86T.jpg","https://www.khda.gov.ae/SchoolImage/86S.jpg","https://www.khda.gov.ae/SchoolImage/86L.jpg","https://www.khda.gov.ae/SchoolImage/86MS.jpg","214-0224","214-0224","3100","97142824313","","","www.nimsdxb.com","principal@nimsdxb.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109154","",""
"128","1","New World School Private L.L.C","مدرسة العالم الجديد الخاصة ش.ذ.م.م","25.26540600000000000000","55.37464400000000000000","2005-10-02T00:00:00","Not inspected due to COVID 19","لم تخضع للتقييم نظراً لجائحة كوفيد 19","2018-2019","  Ministry of Education","  وزارة التربية والتعليم","AL TWAR FIRST","الطوار الأولى",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/128T.jpg","https://www.khda.gov.ae/SchoolImage/128S.jpg","https://www.khda.gov.ae/SchoolImage/128L.jpg","https://www.khda.gov.ae/SchoolImage/128MS.jpg","226-0687","226-0687","56988","97142610033","","","www.nwps.ae","info@nwps.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=86946","",""
"152441","1","Newlands School","مدرسة نيولاندز","25.17997932434080000000","55.39904022216800000000","2017-09-04T00:00:00","Good","جيد","2023-2024","  UK","  بريطاني","AL WARQA FIRST","الورقاء الأولى",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/152441T.jpg","https://www.khda.gov.ae/SchoolImage/152441S.jpg","https://www.khda.gov.ae/SchoolImage/152441L.jpg","https://www.khda.gov.ae/SchoolImage/152441MS.jpg","421-703","","","97142821200","","","www.newlandsschool.ae","registrar@newlandsschool.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=113176","",""
"1833","1","Next Generation School L.L.C","مدرسة نكست جينيريشن ش.ذ.م.م","25.09828948974610000000","55.18967056274410000000","2016-07-19T00:00:00","Not inspected due to COVID 19","لم تخضع للتقييم نظراً لجائحة كوفيد 19","2023-2024","  American","  أمريكي","AL BARSHA FIRST","البرشاء الأولى",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/1833T.jpg","https://www.khda.gov.ae/SchoolImage/1833S.jpg","https://www.khda.gov.ae/SchoolImage/1833L.jpg","https://www.khda.gov.ae/SchoolImage/1833MS.jpg","Next Generation School","","","045817700","","","www.ngsdubai.ae","principal@nextgenerationschool.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=113580","",""
"2222","1","Nord Anglia International School L.L.C","مدرسة نورد انجليا انترناشيونال ش.ذ.م.م","25.06152100000000000000","55.22733800000000000000","2014-09-02T00:00:00","Outstanding","متميز","2023-2024","  UK - UK/IB","  بريطاني - بريطاني/بكالوريا دولية","AL BARSHA SECOND","البرشاء الثانية",null,"#10b078","https://www.khda.gov.ae/SchoolImage/2222T.jpg","https://www.khda.gov.ae/SchoolImage/2222S.jpg","https://www.khda.gov.ae/SchoolImage/2222L.jpg","https://www.khda.gov.ae/SchoolImage/2222MS.jpg","AL Barsha South , Hessa Street ","البرشاء","502325","","","","www.nasdubai.ae","Matthew.Farthing@nasdubai.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=113124","",""
"127","1","North American International School L.L.C","مدرسة نورث أميريكان انترناشونال ش.ذ.م.م","25.23608300000000000000","55.43213900000000000000","2007-02-04T00:00:00","Acceptable","مقبول","2023-2024","  American","  أمريكي","AL MIZHAR FIRST","المزهر الأولى",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/127T.jpg","https://www.khda.gov.ae/SchoolImage/127S.jpg","https://www.khda.gov.ae/SchoolImage/127L.jpg","https://www.khda.gov.ae/SchoolImage/127MS.jpg","262-3401","262-3401","20315","97142884844","","","www.naischool.ae","principal@naischool.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111338","",""
"152520","1","North London Collegiate School Middle East L.L.C - FZ","نورث لندن كوليجيات سكول ميدل إيست ش.ذ.م.م - منطقة حرة","25.17856025695800000000","55.30667877197270000000","2017-09-04T00:00:00","Very good","جيد جدا","2023-2024","  International Baccalaureate","  بكالوريا دولية","Meydan City","الميدان",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/152520T.jpg","https://www.khda.gov.ae/SchoolImage/152520S.jpg","https://www.khda.gov.ae/SchoolImage/152520L.jpg","https://www.khda.gov.ae/SchoolImage/152520MS.jpg","North London Collegiate School Dubai, Plot 301","","","97143190888","","","www.nlcsdubai.ae","principal@nlcsdubai.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114119","",""
"151864","1","Oak Tree Primary School","مدرسة اوك تري الابتدائية ش.ذ.م.م","25.14920043945310000000","55.24763870239260000000","2016-08-22T00:00:00","Not inspected due to COVID 19","لم تخضع للتقييم نظراً لجائحة كوفيد 19","2023-2024","  UK","  بريطاني","AL QOUZ FOURTH","القوز الرابعة",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/151864T.jpg","https://www.khda.gov.ae/SchoolImage/151864S.jpg","https://www.khda.gov.ae/SchoolImage/151864L.jpg","https://www.khda.gov.ae/SchoolImage/151864MS.jpg","AL Asayel St.","شارع الاصايل","","97143333911","","","www.oaktreeprimary.com","principal@oaktreeprimary.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=113193","",""
"119","1","Our Own High School - Dubai Branch","مدرستنا العليا الخاصة - فرع دبي","25.19089200000000000000","55.40056700000000000000","2005-04-26T00:00:00","Good","جيد","2023-2024","  Indian","  هندي","AL WARQA FIRST","الورقاء الأولى",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/119T.jpg","https://www.khda.gov.ae/SchoolImage/119S.jpg","https://www.khda.gov.ae/SchoolImage/119L.jpg","https://www.khda.gov.ae/SchoolImage/119MS.jpg","421-264","421-264 ","35519","97142800077","","","www.gemsoo-alwarqa.com","anjuli.m1_oow@gemsedu.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=108997","",""
"46","1","Oxford School","مدرسة اكسفورد","25.28122711181640000000","55.40219116210940000000","1988-12-01T00:00:00","Not inspected due to COVID 19","لم تخضع للتقييم نظراً لجائحة كوفيد 19","2023-2024","  UK","  بريطاني","MUHAISANAH FOURTH","محيصنة الرابعة",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/46T.jpg","https://www.khda.gov.ae/SchoolImage/46S.jpg","https://www.khda.gov.ae/SchoolImage/46L.jpg","https://www.khda.gov.ae/SchoolImage/46MS.jpg","245-0704","245-0704","33930","042543666","","","www.oxford.sch.ae","oxfordsc@emirates.net.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=112289","",""
"502182","1","Pace Modern British School L.L.C","مدرسة بيس الحديثة البريطانية ش.ذ.م.م","0E-20","0E-20","2021-08-10T00:00:00","Acceptable","مقبول","2023-2024","  UK","  بريطاني","AL RASHIDIYA","الراشدية",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/502182T.jpg","https://www.khda.gov.ae/SchoolImage/502182S.jpg","https://www.khda.gov.ae/SchoolImage/502182L.jpg","https://www.khda.gov.ae/SchoolImage/502182MS.jpg","","","4123","","","","www.pacembs.com","info@pacembs.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114013","",""
"505020","1","Pace Springfield International School","مدرسة بيس سبرينغفيلد الدولية","400.95001220703100000000","520.00000000000000000000","2024-08-23T00:00:00","Not inspected yet","لم تخضع بعد لتقييم الرقابة","","  UK - UK/BTEC","  بريطاني - بريطاني/BTEC","AL AWIR FIRST","العوير الأولى",null,"","https://www.khda.gov.ae/SchoolImage/505020T.jpg","https://www.khda.gov.ae/SchoolImage/505020S.jpg","https://www.khda.gov.ae/SchoolImage/505020L.jpg","https://www.khda.gov.ae/SchoolImage/505020MS.jpg","Al AWIR SCHOOL 5255885072","","","","","","www.springfieldschool.ae","pa.salmanibrahim@gmail.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=","",""
"100","1","Pakistan Education Academy","أكاديمية باكستان للتعليم","25.24191665649410000000","55.31698989868160000000","1983-12-01T00:00:00","Acceptable","مقبول","2023-2024","  Pakistani","  باكستاني","UMM HURAIR FIRST","أم هرير الأولى",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/100T.jpg","https://www.khda.gov.ae/SchoolImage/100S.jpg","https://www.khda.gov.ae/SchoolImage/100L.jpg","https://www.khda.gov.ae/SchoolImage/100MS.jpg","315-0132","315-0132","621","97143370126","","","NA","principal@pea.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109114","",""
"152213","1","Pearl Wisdom School L.L.C","مدرسة بيرل ويسدوم ش.ذ.م.م","25.27815055847170000000","55.34455871582030000000","2020-08-30T00:00:00","Good","جيد","2023-2024","  Indian","  هندي","HOR AL ANZ","هور العنز",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/152213T.jpg","https://www.khda.gov.ae/SchoolImage/152213S.jpg","https://www.khda.gov.ae/SchoolImage/152213L.jpg","https://www.khda.gov.ae/SchoolImage/152213MS.jpg","Pearl Wisdom School, Hor Al Anz,Dubai PO BOX : 90055","مدرسة بيرل ويسدوم – هور العنز   - ص.ب : 90055","90055","97148843884","","","http://www.pearlwisdomschool.com","info@pearlwisdomschool.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109219","",""
"135","1","Philadelphia Private School","مدرسة فيلادلفيا الخاصة","25.27890600000000000000","55.40219400000000000000","2006-05-30T00:00:00","Good","جيد","2023-2024","  American - International Baccalaureate","  أمريكي - بكالوريا دولية","MUHAISNAH FIRST","محيصنة الأولى",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/135T.jpg","https://www.khda.gov.ae/SchoolImage/135S.jpg","https://www.khda.gov.ae/SchoolImage/135L.jpg","https://www.khda.gov.ae/SchoolImage/135MS.jpg","245-734","245-734","185020","97142646202","","","www.ppsdubai.org","pps.principal@ppsdubai.org","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=110325","",""
"144","1","Primus Private School L.L.C","مدرسه برايموس الخاصه ش.ذ.م.م","25.18692500000000000000","55.40272500000000000000","2008-07-08T00:00:00","Good","جيد","2023-2024","  Indian","  هندي","AL WARQA FIRST","الورقاء الأولى",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/144T.jpg","https://www.khda.gov.ae/SchoolImage/144S.jpg","https://www.khda.gov.ae/SchoolImage/144L.jpg","https://www.khda.gov.ae/SchoolImage/144MS.jpg","421-0704","421-0704","62012","042800691","",""," www.primusschool.sch.ae","principal@primusschool.sch.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109071","",""
"61","1","Pristine Private School","مدرسة برستين الخاصة","25.29345800000000000000","55.37503900000000000000","1992-05-17T00:00:00","Good","جيد","2023-2024","  UK","  بريطاني","AL NAHDA SECOND","النهدة الثانية",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/61T.jpg","https://www.khda.gov.ae/SchoolImage/61S.jpg","https://www.khda.gov.ae/SchoolImage/61L.jpg","https://www.khda.gov.ae/SchoolImage/61MS.jpg","241_0547,2410392","241-0547,2410392","60830","97142674299","","","www.pristineschool.com","info@pristineschool.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=113129","",""
"40","1","Queen International School","كوين انترناشيونال سكول","25.28310800000000000000","55.34879200000000000000","1998-02-03T00:00:00","Acceptable","مقبول","2023-2024","  UK - UK*","  بريطاني - بريطاني*","Deira","ديرة",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/40T.jpg","https://www.khda.gov.ae/SchoolImage/40S.jpg","https://www.khda.gov.ae/SchoolImage/40L.jpg","https://www.khda.gov.ae/SchoolImage/40MS.jpg","133-0513","133-0513","85999","97142652600","","","www.queen-schools.com","queenint@emirates.net.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=113571","",""
"344","1","Raffles International School L.L.C (Umm Suqeim South Br)","مدرسة رافلز الدولية (ش ذ م م) - ام سقيم جنوب فرع","25.13646700000000000000","55.19450300000000000000","2008-02-15T00:00:00","Very good","جيد جدا","2023-2024","  UK","  بريطاني","UMM SUQEIM THIRD","أم سقيم الثالثة",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/344T.jpg","https://www.khda.gov.ae/SchoolImage/344S.jpg","https://www.khda.gov.ae/SchoolImage/344L.jpg","https://www.khda.gov.ae/SchoolImage/344MS.jpg","366-484","366-484","122900","97144271200","","","www.rafflesis.com","rishead@rafflesis.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111732","",""
"343","1","Raffles World Academy","رافلز وورلد اكاديمي","25.14035000000000000000","55.19679200000000000000","2008-07-08T00:00:00","Very good","جيد جدا","2023-2024","  International Baccalaureate","  بكالوريا دولية","UMM SUQEIM THIRD","أم سقيم الثالثة",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/343T.jpg","https://www.khda.gov.ae/SchoolImage/343S.jpg","https://www.khda.gov.ae/SchoolImage/343L.jpg","https://www.khda.gov.ae/SchoolImage/343MS.jpg","366-483","366-483","122900","97144271200","","","www.rwadubai.com","RWAhead@rwadubai.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111710","",""
"14450","1","Ranches Primary School","مدرسة رانشز برايمرى","25.02964973449710000000","55.27085113525390000000","2015-09-01T00:00:00","Very good","جيد جدا","2023-2024","  UK","  بريطاني","Arabian Ranches","المرابع العربية",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/14450T.jpg","https://www.khda.gov.ae/SchoolImage/14450S.jpg","https://www.khda.gov.ae/SchoolImage/14450L.jpg","https://www.khda.gov.ae/SchoolImage/14450MS.jpg","Ranches Primary School","","","97144429765","","","www.rpsdubai.com","Steve.Arnold@rpsdubai.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=113066","",""
"505505","1","Rashid and Latifa School","مدرسة راشد ولطيفة","25.14825057983400000000","55.31391906738280000000","2024-09-02T00:00:00","Not inspected yet","لم تخضع بعد لتقييم الرقابة","","  UK","  بريطاني","NADD AL SHIBA FIRST","ند الشبا الأولى",null,"","https://www.khda.gov.ae/SchoolImage/505505T.jpg","https://www.khda.gov.ae/SchoolImage/505505S.jpg","https://www.khda.gov.ae/SchoolImage/505505L.jpg","https://www.khda.gov.ae/SchoolImage/505505MS.jpg","1","","","","","","","info@rls.sch.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=","",""
"62","1","Regent International Private School L.L.C","مدرسة ريجنت انترناشيونال الخاصة (ش.ذ.م.م)","25.08812500000000000000","55.17375300000000000000","1992-12-01T00:00:00","Very good","جيد جدا","2023-2024","  UK","  بريطاني","AL BARSHA SECOND","البرشاء الثانية",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/62T.jpg","https://www.khda.gov.ae/SchoolImage/62S.jpg","https://www.khda.gov.ae/SchoolImage/62L.jpg","https://www.khda.gov.ae/SchoolImage/62MS.jpg","383166","383166","24857","97143608830","","","www.risdubai.com","principal.ris@forteseducation.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111344","",""
"500447","1","Renaissance School L.L.C","مدرسة رينايسنس ش.ذ.م.م","25.04025077819820000000","55.22462081909180000000","2018-09-30T00:00:00","Acceptable","مقبول","2023-2024","  American","  أمريكي","Dubai Sports City","مدينة دبي الرياضية",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/500447T.jpg","https://www.khda.gov.ae/SchoolImage/500447S.jpg","https://www.khda.gov.ae/SchoolImage/500447L.jpg","https://www.khda.gov.ae/SchoolImage/500447MS.jpg","Renaissance School","","","97145897717","","","www.renaissanceschool.ae","principal@renaissanceschool.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=113583","",""
"1441","1","Repton Al Barsha Fz-Llc","ريبتون البرشاء منظقة حرة - ذ.م.م","25.07964706420900000000","55.24266052246090000000","2013-09-11T00:00:00","Very good","جيد جدا","2023-2024","  UK","  بريطاني","Al Barsha South","البرشا جنوب",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/1441T.jpg","https://www.khda.gov.ae/SchoolImage/1441S.jpg","https://www.khda.gov.ae/SchoolImage/1441L.jpg","https://www.khda.gov.ae/SchoolImage/1441MS.jpg","Al Barsha South ","البرشا جنوب","391984","97148188600","","","www.reptonalbarsha.org","info@reptonalbarsha.org","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=113446","",""
"145","1","Repton School","مدرسة ريبتون","25.14530563354490000000","55.37883377075200000000","2007-05-01T00:00:00","Outstanding","متميز","2023-2024","  UK/IB","  بريطاني/بكالوريا دولية","NADD AL SHIBA THIRD","ند الشبا الثالثة",null,"#10b078","https://www.khda.gov.ae/SchoolImage/145T.jpg","https://www.khda.gov.ae/SchoolImage/145S.jpg","https://www.khda.gov.ae/SchoolImage/145L.jpg","https://www.khda.gov.ae/SchoolImage/145MS.jpg","616-4745-01","616-4745-01","300331"," 800 REPTON (737866)","","","www.reptondubai.org","principal@reptondubai.org","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114142","",""
"500628","1","Royal Grammar School Guildford L.L.C","مدرسة رويال غرامر غلدفورد ذ.م.م","25.03363990783690000000","55.23146820068360000000","2021-08-31T00:00:00","Very good","جيد جدا","2023-2024","  UK","  بريطاني","Dubai Sports City","مدينة دبي الرياضية",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/500628T.jpg","https://www.khda.gov.ae/SchoolImage/500628S.jpg","https://www.khda.gov.ae/SchoolImage/500628L.jpg","https://www.khda.gov.ae/SchoolImage/500628MS.jpg","854153","","","97144464377","","","www.rgsgd.com","Principal@rgsgd.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114073","",""
"143","1","Russian International School","المدرسة الدولية الروسية","25.28261900000000000000","55.40469400000000000000","2006-08-19T00:00:00","Good","جيد","2023-2024","  Russian","  روسي","MUHAISANAH FOURTH","محيصنة الرابعة",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/143T.jpg","https://www.khda.gov.ae/SchoolImage/143S.jpg","https://www.khda.gov.ae/SchoolImage/143L.jpg","https://www.khda.gov.ae/SchoolImage/143MS.jpg","245-251","245-251","235047","97142641515","","","www.dubairuschool.com","info@dubairuschool.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=110360","",""
"1235","1","Sabari Indian School L.L.C","مدرسة سبري الهنديه ش.ذ.م.م","25.29003000000000000000","55.34110100000000000000","2013-04-04T00:00:00","Good","جيد","2023-2024","  Indian","  هندي","Deira","ديرة",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/1235T.jpg","https://www.khda.gov.ae/SchoolImage/1235S.jpg","https://www.khda.gov.ae/SchoolImage/1235L.jpg","https://www.khda.gov.ae/SchoolImage/1235MS.jpg","12530-0","الوحيدة","88965","042505806","","","www.sisdubai.com","principal@sisdubai.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109123","",""
"120","1","Safa British School","مدرسة الصفا البريطانية","25.17795386000000000000","55.24101601000000000000","2005-05-30T00:00:00","Very good","جيد جدا","2023-2024","  UK","  بريطاني","AL SAFA FIRST","الصفا الأولى",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/120T.jpg","https://www.khda.gov.ae/SchoolImage/120S.jpg","https://www.khda.gov.ae/SchoolImage/120L.jpg","https://www.khda.gov.ae/SchoolImage/120MS.jpg","3530181, Safa 1","3530181","71091","97143884300","","","www.safabritishschool.com","principal@safabritishschool.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111031","",""
"1281","1","Safa Community School","مدرسة الصفا كوميونيتي","25.06108856201170000000","55.24808120727540000000","2014-10-19T00:00:00","Outstanding","متميز","2023-2024","  UK - UK/IB","  بريطاني - بريطاني/بكالوريا دولية","AL BARSHA SOUTH FIRST","البرشاء جنوب الأولى",null,"#10b078","https://www.khda.gov.ae/SchoolImage/1281T.jpg","https://www.khda.gov.ae/SchoolImage/1281S.jpg","https://www.khda.gov.ae/SchoolImage/1281L.jpg","https://www.khda.gov.ae/SchoolImage/1281MS.jpg","Dubai Land","دبي لاند","57575","97143851810","","","www.safacommunityschool.com","sdaya@safacommunityschool.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=110951","",""
"140","1","SCHOOL OF MODERN SKILLS","مدرسة المهارات الحديثة","25.24435600000000000000","55.41603088378910000000","2006-08-09T00:00:00","Not inspected due to COVID 19","لم تخضع للتقييم نظراً لجائحة كوفيد 19","2023-2024","  American","  أمريكي","MUHAISNAH FIRST","محيصنة الأولى",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/140T.jpg","https://www.khda.gov.ae/SchoolImage/140S.jpg","https://www.khda.gov.ae/SchoolImage/140L.jpg","https://www.khda.gov.ae/SchoolImage/140MS.jpg","261-1073","261-1073 ","57475","042887765","","","www.dubai-sms.com","principal@dubai-sms.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114538","",""
"136","1","Sharjah American International Private School - Dubai Branch","مدرسة الشارقة الأمريكية الدولية الخاصة - فرع دبي","25.18561400000000000000","55.40322200000000000000","2005-11-29T00:00:00","Good","جيد","2023-2024","  American","  أمريكي","AL WARQA FIRST","الورقاء الأولى",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/136T.jpg","https://www.khda.gov.ae/SchoolImage/136S.jpg","https://www.khda.gov.ae/SchoolImage/136L.jpg","https://www.khda.gov.ae/SchoolImage/136MS.jpg","421-702","421-702","47755","97142801111","","","www.saisdubai.com","principal@saisdubai.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114034","",""
"17","1","Sheikh Rashid Bin Saeed Islamic Institute","معهد الشيخ راشد بن سعيد الإسلامي","25.10306400000000000000","55.41016300000000000000","2003-09-21T00:00:00","Good","جيد","2023-2024","  Ministry of Education","  وزارة التربية والتعليم","AL ROWAIYAH FIRST","الرويه الأولى",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/17T.jpg","https://www.khda.gov.ae/SchoolImage/17S.jpg","https://www.khda.gov.ae/SchoolImage/17L.jpg","https://www.khda.gov.ae/SchoolImage/17MS.jpg","KB5-003-001","KB5-003-001","74544","97143688532","","","www.rid.ae","g_director@rid.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111138","",""
"1838","1","Smart Vision School","مدرسة سمارت فيجن","0E-20","0E-20","2014-03-25T00:00:00","Not inspected due to COVID 19","لم تخضع للتقييم نظراً لجائحة كوفيد 19","2023-2024","  UK","  بريطاني","AL BARSHA SECOND","البرشاء الثانية",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/1838T.jpg","https://www.khda.gov.ae/SchoolImage/1838S.jpg","https://www.khda.gov.ae/SchoolImage/1838L.jpg","https://www.khda.gov.ae/SchoolImage/1838MS.jpg","","","","042880965","","","https://www.svschool.ae","mona.s@svschool.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=113981","",""
"152519","1","South View School L.L.C","مدرسة ساوث فيو ذ.م.م","25.00497055053710000000","55.24433135986330000000","2018-09-02T00:00:00","Good","جيد","2023-2024","  UK","  بريطاني","Dubai Land","دبي لاند",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/152519T.jpg","https://www.khda.gov.ae/SchoolImage/152519S.jpg","https://www.khda.gov.ae/SchoolImage/152519L.jpg","https://www.khda.gov.ae/SchoolImage/152519MS.jpg","South View School L.L.C","","","97145897904.","","","southviewschool.com/","operations@southview.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=113205","",""
